INVOICE_DATE,INVOICE_NUMBER,RETAILER_CODE,HIERARCHY_CATEGORY,HIERARCHY_BRAND,HIERARCHY_REGIONAL_BRAND,PRODUCT_CODE,GROSS_AMOUNT
2025-05-27,IN14077626003128,Out-211777,Packaged Beverages,Tetley,Tetley Green,14000000003297,586.680000
2025-05-29,IN14077626003479,Out-441078,Packaged Beverages,Tetley,Tetley Green,14000000003297,1760.040000
2025-06-04,IN14077626A00143,Out-211467,Packaged Beverages,Tetley,Tetley Green,14000000003297,146.670000
2025-06-04,IN14077626003974,Out-210616,Packaged Beverages,Tetley,Tetley Green,14000000003297,880.020000
2025-04-04,IN14077626000020,Out-4484497,Packaged Beverages,Tetley,Tetley Green,14000000003297,1320.030000
2025-06-03,IN14077626003879,Out-212650,Packaged Beverages,Tetley,Tetley Green,14000000003297,733.350000
2025-05-24,IN14077626002979,Out-4484497,Packaged Beverages,Tetley,Tetley Green,14000000003297,440.010000
2025-06-03,IN14077626003924,Out-210544,Packaged Beverages,Tetley,Tetley Green,14000000003297,146.670000
2025-06-04,IN14077626003955,Out-212518,Packaged Beverages,Tetley,Tetley Green,14000000003297,586.680000
2025-04-15,IN17747926000196,Out-400253,Packaged Beverages,Tata Coffee,TC Grand Instant,14000000005551,98.560000
2025-05-15,IN17248426001675,Out-979342,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-12,IN17248426001544,Out-949677,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001645,Out-615462,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001636,Out-4478895,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-09,IN17248426001451,Out-4297838,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-14,IN17248426001642,Out-550741,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001509,Out-550755,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001705,Out-550795,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001499,Out-4511689,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001585,Out-550820,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001455,Out-4510107,Packaged Foods,Tata Salt,TS Crystal,15000000001334,185.400000
2025-05-08,IN17248426001409,Out-550734,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001606,Out-881354,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001604,Out-550635,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001708,Out-724390,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001421,Out-550814,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-11,IN17248426001507,Out-550793,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-07,IN17248426001357,Out-4474015,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-14,IN17248426001659,Out-615427,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001408,Out-724380,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-11,IN17248426001504,Out-550690,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001602,Out-550752,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001667,Out-1029637,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-09,IN17248426001462,Out-550597,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-16,IN17248426001733,Out-4297649,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001456,Out-550740,Packaged Foods,Tata Salt,TS Crystal,15000000001334,185.400000
2025-05-09,IN17248426001453,Out-4481031,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-15,IN17248426001678,Out-550724,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-13,IN17248426001590,Out-550819,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-09,IN17248426001478,Out-550769,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-11,IN17248426001528,Out-550841,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001687,Out-550586,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-12,IN17248426001545,Out-4383839,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001515,Out-639955,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001688,Out-550812,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001714,Out-550708,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001375,Out-4294331,Packaged Foods,Tata Salt,TS Crystal,15000000001334,92.700000
2025-05-15,IN17248426001674,Out-550773,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-09,IN17248426001445,Out-550790,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-15,IN17248426001717,Out-550682,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001501,Out-550837,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-09,IN17248426001460,Out-550599,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-15,IN17248426001712,Out-550797,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001423,Out-4480493,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-14,IN17248426001663,Out-723528,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-08,IN17248426001379,Out-4480436,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-14,IN17248426001643,Out-550802,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001668,Out-615445,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-07,IN17248426001352,Out-550598,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-11,IN17248426001498,Out-550638,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001669,Out-882008,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-07,IN17248426001362,Out-739853,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-08,IN17248426001385,Out-550791,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-09,IN17248426001479,Out-727628,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-14,IN17248426001652,Out-723536,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-13,IN17248426001599,Out-1156578,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-16,IN17248426001729,Out-550584,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-13,IN17248426001601,Out-4478781,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-12,IN17248426001553,Out-4290093,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001637,Out-615486,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001639,Out-4454277,Packaged Foods,Tata Salt,TS Crystal,15000000001334,97.200000
2025-05-08,IN17248426001384,Out-550662,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001594,Out-550827,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001605,Out-550832,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-09,IN17248426001473,Out-1391385,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-15,IN17248426001716,Out-550814,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001583,Out-739097,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-13,IN17248426001584,Out-4333507,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001641,Out-550600,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001620,Out-739057,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001666,Out-4454340,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001582,Out-4333512,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001411,Out-550845,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-08,IN17248426001418,Out-885104,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001592,Out-550604,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-12,IN17248426001551,Out-550792,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001603,Out-4478764,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-14,IN17248426001660,Out-882038,Packaged Foods,Tata Salt,TS Crystal,15000000001334,194.400000
2025-05-14,IN17248426001647,Out-4479901,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001524,Out-550605,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-11,IN17248426001502,Out-550753,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001381,Out-550631,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-08,IN17248426001378,Out-550749,Packaged Foods,Tata Salt,TS Crystal,15000000001334,92.700000
2025-05-09,IN17248426001474,Out-550803,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-11,IN17248426001513,Out-639954,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001531,Out-639941,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001677,Out-550797,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001383,Out-550795,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-14,IN17248426001635,Out-1089419,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-08,IN17248426001388,Out-4476267,Packaged Foods,Tata Salt,TS Crystal,15000000001334,185.400000
2025-05-14,IN17248426001634,Out-615380,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001682,Out-4476269,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001464,Out-4495587,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-09,IN17248426001468,Out-550775,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-07,IN17248426001363,Out-950954,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001596,Out-550732,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001588,Out-550736,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001471,Out-1392184,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-12,IN17248426001552,Out-550641,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-12,IN17248426001550,Out-4477303,Packaged Foods,Tata Salt,TS Crystal,15000000001334,48.600000
2025-05-09,IN17248426001486,Out-727559,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-15,IN17248426001681,Out-550623,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-08,IN17248426001374,Out-550630,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-09,IN17248426001463,Out-550694,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-09,IN17248426001454,Out-550668,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-11,IN17248426001503,Out-640003,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001690,Out-550698,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001646,Out-1332086,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-14,IN17248426001671,Out-4508706,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-09,IN17248426001459,Out-550750,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-09,IN17248426001458,Out-4452362,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-11,IN17248426001497,Out-550596,Packaged Foods,Tata Salt,TS Crystal,15000000001334,154.500000
2025-05-15,IN17248426001683,Out-550687,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001475,Out-4510967,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-09,IN17248426001477,Out-550590,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-08,IN17248426001387,Out-550712,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001612,Out-550748,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-12,IN17248426001549,Out-550665,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-16,IN17248426001734,Out-4476737,Packaged Foods,Tata Salt,TS Crystal,15000000001334,162.000000
2025-05-13,IN17248426001615,Out-4291007,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001593,Out-4478774,Packaged Foods,Tata Salt,TS Crystal,15000000001334,210.600000
2025-05-11,IN17248426001506,Out-639984,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-08,IN17248426001413,Out-550821,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001586,Out-550615,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001466,Out-550689,Packaged Foods,Tata Salt,TS Crystal,15000000001334,200.850000
2025-05-08,IN17248426001386,Out-550777,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-13,IN17248426001598,Out-550847,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001616,Out-1401124,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001482,Out-550656,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-16,IN17248426001730,Out-550783,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001452,Out-4297975,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-05-14,IN17248426001640,Out-723587,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-15,IN17248426001720,Out-550823,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-13,IN17248426001589,Out-550784,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-11,IN17248426001520,Out-4417949,Packaged Foods,Tata Salt,TS Crystal,15000000001334,405.000000
2025-05-09,IN17248426001485,Out-918471,Packaged Foods,Tata Salt,TS Crystal,15000000001334,386.250000
2025-04-18,IN17747926000243,Out-399887,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-11,IN17747926000119,Out-400327,Packaged Beverages,Tata Tea,Gemini,14000000012635,37440.000000
2025-04-07,IN17747926000083,Out-400145,Packaged Beverages,Tata Tea,Gemini,14000000012635,2600.000000
2025-04-11,IN17747926000125,Out-399805,Packaged Beverages,Tata Tea,Gemini,14000000012635,5200.000000
2025-04-22,IN17747926000308,Out-399846,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-12,IN17747926000177,Out-399966,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-21,IN17747926000289,Out-400068,Packaged Beverages,Tata Tea,Gemini,14000000012635,208.000000
2025-04-18,IN17747926000248,Out-400037,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-19,IN17747926000258,Out-400016,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-12,IN17747926000172,Out-399954,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-18,IN17747926000233,Out-399947,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-14,IN17747926000182,Out-400224,Packaged Beverages,Tata Tea,Gemini,14000000012635,12480.000000
2025-04-15,IN17747926000201,Out-400087,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-11,IN17747926000139,Out-400268,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-18,IN17747926000249,Out-400038,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-16,IN17747926000213,Out-400266,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-12,IN17747926000173,Out-399876,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-18,IN17747926000242,Out-400210,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-18,IN17747926000240,Out-400302,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
2025-04-19,IN17747926000257,Out-399922,Packaged Beverages,Tata Tea,Gemini,14000000012635,312.000000
